,Unnamed: 0,Unnamed: 0.1,TL,Territory level and Typology,REG_ID,Region,VAR,Indicator,SEX,Gender,POS,Position,TIME,Year,Unit Code,Unit,PowerCode Code,PowerCode,unemp_n,UNEM_RA_15_MAX,UNEM_RA_15_MAX_SEXDIF,UNEM_RA_15_64,UNEM_RA_15_64_SEXDIF,POP_65M_SH,YOU_DEP_RA,ELD_DEP_RA,DEM_DEP_RA,SR_TOT_RA,SR_YOU_RA,SR_ELD_RA,KID_WOM_RA,POP_80M_SH,POP_TOT_GI,POP_65M_GI,ENRL_RATE_AGE_Y3T5,ENRL_RATE_AGE_Y6T14,ENRL_RATE_AGE_Y15T19,ENRL_RATE_AGE_Y20T29,ENRL_RATE_AGE_Y30T39,ENRL_RATE_AGE_Y40T64,ENRL_RATE_AGE_Y30T39_is_NA,UNEM_RA_15_MAX_is_NA,UNEM_RA_15_MAX_SEXDIF_is_NA,UNEM_RA_15_64_is_NA,UNEM_RA_15_64_SEXDIF_is_NA,POP_65M_SH_is_NA,YOU_DEP_RA_is_NA,ELD_DEP_RA_is_NA,DEM_DEP_RA_is_NA,SR_TOT_RA_is_NA,SR_YOU_RA_is_NA,SR_ELD_RA_is_NA,KID_WOM_RA_is_NA,POP_80M_SH_is_NA,POP_TOT_GI_is_NA,POP_65M_GI_is_NA,ENRL_RATE_AGE_Y3T5_is_NA,ENRL_RATE_AGE_Y6T14_is_NA,ENRL_RATE_AGE_Y15T19_is_NA,ENRL_RATE_AGE_Y20T29_is_NA,ENRL_RATE_AGE_Y40T64_is_NA
47,47,47,3_PU,  Small regions (TL3) - predominantly urban,ITC11,Turin,UNEM,Unemployed,T,Total,ALL,All regions,2003,2003,PER,Persons,0,Units,58500.0,6.0,2.0,9.88573205401563,3.864658848614071,20.43,18.31,30.38,48.69,93.13,106.07,70.22,18.35,4.65,100.0,104.7,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
48,48,48,3_PU,  Small regions (TL3) - predominantly urban,ITC11,Turin,UNEM,Unemployed,T,Total,ALL,All regions,2004,2004,PER,Persons,0,Units,59803.0,6.2,1.9,6.2,1.8,20.77,18.44,31.05,49.49,93.18,105.89,71.0,18.55,4.77,100.8,107.3,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
49,49,49,3_PU,  Small regions (TL3) - predominantly urban,ITC11,Turin,UNEM,Unemployed,T,Total,ALL,All regions,2005,2005,PER,Persons,0,Units,47298.0,4.9,1.6,4.9,1.6,21.3,18.76,32.15,50.91,93.24,105.97,71.68,18.98,4.98,101.1,110.4,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
50,50,50,3_PU,  Small regions (TL3) - predominantly urban,ITC11,Turin,UNEM,Unemployed,T,Total,ALL,All regions,2006,2006,PER,Persons,0,Units,40933.0,4.2,1.1,4.3,1.0,21.78,19.17,33.18,52.35,93.24,105.92,72.22,19.33,5.18,101.3,113.1,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
51,51,51,3_PU,  Small regions (TL3) - predominantly urban,ITC11,Turin,UNEM,Unemployed,T,Total,ALL,All regions,2007,2007,PER,Persons,0,Units,45576.0,4.6,1.1,4.7,1.1,22.13,19.48,33.96,53.44,93.25,106.05,72.69,19.8,5.39,101.5,115.1,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
52,52,52,3_PU,  Small regions (TL3) - predominantly urban,ITC11,Turin,UNEM,Unemployed,T,Total,ALL,All regions,2008,2008,PER,Persons,0,Units,57148.0,5.6,1.3,5.7,1.2,22.18,19.69,34.11,53.8,93.19,106.14,73.01,19.94,5.55,102.8,116.8,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
53,53,53,3_PU,  Small regions (TL3) - predominantly urban,ITC11,Turin,UNEM,Unemployed,T,Total,ALL,All regions,2009,2009,PER,Persons,0,Units,83561.0,8.3,1.9,8.4,1.8,22.35,19.97,34.53,54.5,93.14,106.38,73.38,20.19,5.74,103.3,118.4,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
54,54,54,3_PU,  Small regions (TL3) - predominantly urban,ITC11,Turin,UNEM,Unemployed,T,Total,ALL,All regions,2010,2010,PER,Persons,0,Units,93850.0,9.3,1.9,9.4,1.9,22.58,20.26,35.08,55.34,92.99,106.2,73.84,20.47,5.96,103.5,119.8,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
55,55,55,3_PU,  Small regions (TL3) - predominantly urban,ITC11,Turin,UNEM,Unemployed,T,Total,ALL,All regions,2011,2011,PER,Persons,0,Units,93081.0,9.1,1.6,9.2,1.6,22.77,20.47,35.52,55.99,92.77,106.21,74.22,20.56,6.25,103.5,120.9,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
56,56,56,3_PU,  Small regions (TL3) - predominantly urban,ITC11,Turin,UNEM,Unemployed,T,Total,ALL,All regions,2012,2012,PER,Persons,0,Units,100587.0,9.8,1.6,9.9,1.5,23.07,20.68,36.19,56.87,92.65,105.78,74.41,20.52,6.47,103.4,122.3,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
57,57,57,3_PU,  Small regions (TL3) - predominantly urban,ITC11,Turin,UNEM,Unemployed,T,Total,ALL,All regions,2013,2013,PER,Persons,0,Units,115174.0,11.3,1.9,11.4,1.8,23.35,20.91,36.84,57.75,92.68,105.81,74.82,20.64,6.64,103.9,124.4,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
58,58,58,3_PU,  Small regions (TL3) - predominantly urban,ITC11,Turin,UNEM,Unemployed,T,Total,ALL,All regions,2014,2014,PER,Persons,0,Units,133302.0,12.9,2.2,13.1,2.0,23.71,20.89,37.57,58.46,93.29,106.49,75.55,20.37,6.82,105.9,128.7,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
59,59,59,3_PU,  Small regions (TL3) - predominantly urban,ITC11,Turin,UNEM,Unemployed,F,Females,ALL,All regions,2001,2001,PER,Persons,0,Units,36600.0,8.9,4.095359628770305,9.88573205401563,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
60,60,60,3_PU,  Small regions (TL3) - predominantly urban,ITC11,Turin,UNEM,Unemployed,F,Females,ALL,All regions,2002,2002,PER,Persons,0,Units,35800.0,8.6,4.095359628770305,9.88573205401563,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
61,61,61,3_PU,  Small regions (TL3) - predominantly urban,ITC11,Turin,UNEM,Unemployed,F,Females,ALL,All regions,2003,2003,PER,Persons,0,Units,34700.0,8.2,4.095359628770305,9.88573205401563,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
62,62,62,3_PU,  Small regions (TL3) - predominantly urban,ITC11,Turin,UNEM,Unemployed,F,Females,ALL,All regions,2004,2004,PER,Persons,0,Units,31006.0,7.5,4.095359628770305,7.5,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
63,63,63,3_PU,  Small regions (TL3) - predominantly urban,ITC11,Turin,UNEM,Unemployed,F,Females,ALL,All regions,2005,2005,PER,Persons,0,Units,28355.0,6.7,4.095359628770305,6.8,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
64,64,64,3_PU,  Small regions (TL3) - predominantly urban,ITC11,Turin,UNEM,Unemployed,F,Females,ALL,All regions,2006,2006,PER,Persons,0,Units,21906.0,5.1,4.095359628770305,5.1,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65,65,65,3_PU,  Small regions (TL3) - predominantly urban,ITC11,Turin,UNEM,Unemployed,F,Females,ALL,All regions,2007,2007,PER,Persons,0,Units,22883.0,5.3,4.095359628770305,5.3,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
66,66,66,3_PU,  Small regions (TL3) - predominantly urban,ITC11,Turin,UNEM,Unemployed,F,Females,ALL,All regions,2008,2008,PER,Persons,0,Units,30365.0,6.7,4.095359628770305,6.7,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67,67,67,3_PU,  Small regions (TL3) - predominantly urban,ITC11,Turin,UNEM,Unemployed,F,Females,ALL,All regions,2009,2009,PER,Persons,0,Units,41867.0,9.4,4.095359628770305,9.4,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
68,68,68,3_PU,  Small regions (TL3) - predominantly urban,ITC11,Turin,UNEM,Unemployed,F,Females,ALL,All regions,2010,2010,PER,Persons,0,Units,44078.0,9.8,4.095359628770305,9.9,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
69,69,69,3_PU,  Small regions (TL3) - predominantly urban,ITC11,Turin,UNEM,Unemployed,F,Females,ALL,All regions,2011,2011,PER,Persons,0,Units,46911.0,10.0,4.095359628770305,10.1,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
70,70,70,3_PU,  Small regions (TL3) - predominantly urban,ITC11,Turin,UNEM,Unemployed,F,Females,ALL,All regions,2012,2012,PER,Persons,0,Units,50663.0,10.7,4.095359628770305,10.8,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
71,71,71,3_PU,  Small regions (TL3) - predominantly urban,ITC11,Turin,UNEM,Unemployed,F,Females,ALL,All regions,2013,2013,PER,Persons,0,Units,53371.0,11.5,4.095359628770305,11.6,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
72,72,72,3_PU,  Small regions (TL3) - predominantly urban,ITC11,Turin,UNEM,Unemployed,F,Females,ALL,All regions,2014,2014,PER,Persons,0,Units,62520.0,13.3,4.095359628770305,13.4,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
73,73,73,3_PU,  Small regions (TL3) - predominantly urban,ITC11,Turin,UNEM,Unemployed,M,Males,ALL,All regions,2001,2001,PER,Persons,0,Units,36600.0,6.5,4.095359628770305,9.88573205401563,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
74,74,74,3_PU,  Small regions (TL3) - predominantly urban,ITC11,Turin,UNEM,Unemployed,M,Males,ALL,All regions,2002,2002,PER,Persons,0,Units,35800.0,6.4,4.095359628770305,9.88573205401563,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
75,75,75,3_PU,  Small regions (TL3) - predominantly urban,ITC11,Turin,UNEM,Unemployed,M,Males,ALL,All regions,2003,2003,PER,Persons,0,Units,34700.0,6.2,4.095359628770305,9.88573205401563,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76,76,76,3_PU,  Small regions (TL3) - predominantly urban,ITC11,Turin,UNEM,Unemployed,M,Males,ALL,All regions,2004,2004,PER,Persons,0,Units,31006.0,5.6,4.095359628770305,5.7,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
77,77,77,3_PU,  Small regions (TL3) - predominantly urban,ITC11,Turin,UNEM,Unemployed,M,Males,ALL,All regions,2005,2005,PER,Persons,0,Units,28355.0,5.1,4.095359628770305,5.2,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78,78,78,3_PU,  Small regions (TL3) - predominantly urban,ITC11,Turin,UNEM,Unemployed,M,Males,ALL,All regions,2006,2006,PER,Persons,0,Units,21906.0,4.0,4.095359628770305,4.1,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
79,79,79,3_PU,  Small regions (TL3) - predominantly urban,ITC11,Turin,UNEM,Unemployed,M,Males,ALL,All regions,2007,2007,PER,Persons,0,Units,22883.0,4.2,4.095359628770305,4.2,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
80,80,80,3_PU,  Small regions (TL3) - predominantly urban,ITC11,Turin,UNEM,Unemployed,M,Males,ALL,All regions,2008,2008,PER,Persons,0,Units,30365.0,5.4,4.095359628770305,5.5,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81,81,81,3_PU,  Small regions (TL3) - predominantly urban,ITC11,Turin,UNEM,Unemployed,M,Males,ALL,All regions,2009,2009,PER,Persons,0,Units,41867.0,7.5,4.095359628770305,7.6,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82,82,82,3_PU,  Small regions (TL3) - predominantly urban,ITC11,Turin,UNEM,Unemployed,M,Males,ALL,All regions,2010,2010,PER,Persons,0,Units,44078.0,7.9,4.095359628770305,8.0,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83,83,83,3_PU,  Small regions (TL3) - predominantly urban,ITC11,Turin,UNEM,Unemployed,M,Males,ALL,All regions,2011,2011,PER,Persons,0,Units,46911.0,8.4,4.095359628770305,8.5,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
84,84,84,3_PU,  Small regions (TL3) - predominantly urban,ITC11,Turin,UNEM,Unemployed,M,Males,ALL,All regions,2012,2012,PER,Persons,0,Units,50663.0,9.1,4.095359628770305,9.3,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
85,85,85,3_PU,  Small regions (TL3) - predominantly urban,ITC11,Turin,UNEM,Unemployed,M,Males,ALL,All regions,2013,2013,PER,Persons,0,Units,53371.0,9.6,4.095359628770305,9.8,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86,86,86,3_PU,  Small regions (TL3) - predominantly urban,ITC11,Turin,UNEM,Unemployed,M,Males,ALL,All regions,2014,2014,PER,Persons,0,Units,62520.0,11.1,4.095359628770305,11.4,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87,87,87,3_IN,  Small regions (TL3) - intermediate,ITC12,Vercelli,UNEM,Unemployed,T,Total,ALL,All regions,2002,2002,PER,Persons,0,Units,2700.0,3.6,1.3,9.88573205401563,3.864658848614071,23.58,17.48,36.25,53.73,92.69,106.9,67.41,16.69,5.66,99.5,100.7,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
88,88,88,3_IN,  Small regions (TL3) - intermediate,ITC12,Vercelli,UNEM,Unemployed,T,Total,ALL,All regions,2004,2004,PER,Persons,0,Units,3715.0,4.7,1.5,4.8,1.4,24.0,17.77,37.18,54.95,93.35,106.71,68.41,17.2,6.03,99.9,102.9,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
89,89,89,3_IN,  Small regions (TL3) - intermediate,ITC12,Vercelli,UNEM,Unemployed,T,Total,ALL,All regions,2005,2005,PER,Persons,0,Units,3896.0,5.0,1.8,5.1,1.7,24.37,18.03,38.02,56.05,93.24,106.85,67.89,17.55,6.29,100.1,104.6,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
90,90,90,3_IN,  Small regions (TL3) - intermediate,ITC12,Vercelli,UNEM,Unemployed,T,Total,ALL,All regions,2006,2006,PER,Persons,0,Units,2843.0,3.6,0.9,3.7,0.8,24.71,18.13,38.77,56.9,93.41,107.31,68.58,17.72,6.5,99.9,105.9,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
91,91,91,3_IN,  Small regions (TL3) - intermediate,ITC12,Vercelli,UNEM,Unemployed,T,Total,ALL,All regions,2007,2007,PER,Persons,0,Units,3257.0,4.2,1.4,4.3,1.3,24.87,18.24,39.15,57.39,93.39,107.69,68.68,18.0,6.79,99.7,106.4,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
92,92,92,3_IN,  Small regions (TL3) - intermediate,ITC12,Vercelli,UNEM,Unemployed,T,Total,ALL,All regions,2008,2008,PER,Persons,0,Units,3407.0,4.4,1.8,4.5,1.6,24.84,18.43,39.13,57.56,93.21,107.18,68.77,18.28,7.04,100.2,106.7,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
